Date,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9,subject10,subject11,subject12,subject13,subject14,subject15,subject16,subject17,subject18,subject19,subject20,subject21,subject22,subject23,subject24
2016-5-30,1.654345654,3.448551449,2.731668332,2.834565435,3.834565435,4,2.865434565,0,1.211088911,1.65964036,0,2.969130869,2.416883117,2.897102897,1.488911089,1.345654346,0,3.613986014,1.488911089,3.3,3.834565435,3.251448551,2.865434565,4
2016-5-30,1.657342657,3.447552448,2.729370629,2.834265734,3.834265734,4,2.865734266,0,1.208391608,1.655944056,0,2.968531469,2.418181818,2.895104895,1.491608392,1.342657343,0,3.613286713,1.491608392,3.3,3.834265734,3.252447552,2.865734266,4
2016-5-30,1.66033966,3.446553447,2.727072927,2.833966034,3.833966034,4,2.866033966,0,1.205694306,1.652247752,0,2.967932068,2.419480519,2.893106893,1.494305694,1.33966034,0,3.612587413,1.494305694,3.3,3.833966034,3.253446553,2.866033966,4
2016-5-30,1.663336663,3.445554446,2.724775225,2.833666334,3.833666334,4,2.866333666,0,1.202997003,1.648551449,0,2.967332667,2.420779221,2.891108891,1.497002997,1.336663337,0,3.611888112,1.497002997,3.3,3.833666334,3.254445554,2.866333666,4
2016-5-30,1.666333666,3.444555445,2.722477522,2.833366633,3.833366633,4,2.866633367,0,1.2002997,1.644855145,0,2.966733267,2.422077922,2.889110889,1.4997003,1.333666334,0,3.611188811,1.4997003,3.3,3.833366633,3.255444555,2.866633367,4
2016-5-30,1.669330669,3.443556444,2.72017982,2.833066933,3.833066933,4,2.866933067,0,1.197602398,1.641158841,0,2.966133866,2.423376623,2.887112887,1.502397602,1.330669331,0,3.61048951,1.502397602,3.3,3.833066933,3.256443556,2.866933067,4
2016-5-30,1.672327672,3.442557443,2.717882118,2.832767233,3.832767233,4,2.867232767,0,1.194905095,1.637462537,0,2.965534466,2.424675325,2.885114885,1.505094905,1.327672328,0,3.60979021,1.505094905,3.3,3.832767233,3.257442557,2.867232767,4
2016-5-30,1.675324675,3.441558442,2.715584416,2.832467532,3.832467532,4,2.867532468,0,1.192207792,1.633766234,0,2.964935065,2.425974026,2.883116883,1.507792208,1.324675325,0,3.609090909,1.507792208,3.3,3.832467532,3.258441558,2.867532468,4
2016-5-30,1.678321678,3.440559441,2.713286713,2.832167832,3.832167832,4,2.867832168,0,1.18951049,1.63006993,0,2.964335664,2.427272727,2.881118881,1.51048951,1.321678322,0,3.608391608,1.51048951,3.3,3.832167832,3.259440559,2.867832168,4
2016-5-30,1.681318681,3.43956044,2.710989011,2.831868132,3.831868132,4,2.868131868,0,1.186813187,1.626373626,0,2.963736264,2.428571429,2.879120879,1.513186813,1.318681319,0,3.607692308,1.513186813,3.3,3.831868132,3.26043956,2.868131868,4
2016-5-30,1.684315684,3.438561439,2.708691309,2.831568432,3.831568432,4,2.868431568,0,1.184115884,1.622677323,0,2.963136863,2.42987013,2.877122877,1.515884116,1.315684316,0,3.606993007,1.515884116,3.3,3.831568432,3.261438561,2.868431568,4
2016-5-30,1.687312687,3.437562438,2.706393606,2.831268731,3.831268731,4,2.868731269,0,1.181418581,1.618981019,0,2.962537463,2.431168831,2.875124875,1.518581419,1.312687313,0,3.606293706,1.518581419,3.3,3.831268731,3.262437562,2.868731269,4
2016-5-30,1.69030969,3.436563437,2.704095904,2.830969031,3.830969031,4,2.869030969,0,1.178721279,1.615284715,0,2.961938062,2.432467532,2.873126873,1.521278721,1.30969031,0,3.605594406,1.521278721,3.3,3.830969031,3.263436563,2.869030969,4
2016-5-30,1.693306693,3.435564436,2.701798202,2.830669331,3.830669331,4,2.869330669,0,1.176023976,1.611588412,0,2.961338661,2.433766234,2.871128871,1.523976024,1.306693307,0,3.604895105,1.523976024,3.3,3.830669331,3.264435564,2.869330669,4
2016-5-30,1.696303696,3.434565435,2.6995005,2.83036963,3.83036963,4,2.86963037,0,1.173326673,1.607892108,0,2.960739261,2.435064935,2.869130869,1.526673327,1.303696304,0,3.604195804,1.526673327,3.3,3.83036963,3.265434565,2.86963037,4
2016-5-30,1.699300699,3.433566434,2.697202797,2.83006993,3.83006993,4,2.86993007,0,1.170629371,1.604195804,0,2.96013986,2.436363636,2.867132867,1.529370629,1.300699301,0,3.603496503,1.529370629,3.3,3.83006993,3.266433566,2.86993007,4
2016-5-30,1.702297702,3.432567433,2.694905095,2.82977023,3.82977023,4,2.87022977,0,1.167932068,1.6004995,0,2.95954046,2.437662338,2.865134865,1.532067932,1.297702298,0,3.602797203,1.532067932,3.3,3.82977023,3.267432567,2.87022977,4
2016-5-30,1.705294705,3.431568432,2.692607393,2.829470529,3.829470529,4,2.870529471,0,1.165234765,1.596803197,0,2.958941059,2.438961039,2.863136863,1.534765235,1.294705295,0,3.602097902,1.534765235,3.3,3.829470529,3.268431568,2.870529471,4
2016-5-30,1.708291708,3.430569431,2.69030969,2.829170829,3.829170829,4,2.870829171,0,1.162537463,1.593106893,0,2.958341658,2.44025974,2.861138861,1.537462537,1.291708292,0,3.601398601,1.537462537,3.3,3.829170829,3.269430569,2.870829171,4
2016-5-30,1.711288711,3.42957043,2.688011988,2.828871129,3.828871129,4,2.871128871,0,1.15984016,1.589410589,0,2.957742258,2.441558442,2.859140859,1.54015984,1.288711289,0,3.600699301,1.54015984,3.3,3.828871129,3.27042957,2.871128871,4
2016-5-30,1.714285714,3.428571429,2.685714286,2.828571429,3.828571429,4,2.871428571,0,1.157142857,1.585714286,0,2.957142857,2.442857143,2.857142857,1.542857143,1.285714286,0,3.6,1.542857143,3.3,3.828571429,3.271428571,2.871428571,4
2016-5-30,1.717282717,3.427572428,2.683416583,2.828271728,3.828271728,4,2.871728272,0,1.154445554,1.582017982,0,2.956543457,2.444155844,2.855144855,1.545554446,1.282717283,0,3.599300699,1.545554446,3.3,3.828271728,3.272427572,2.871728272,4
2016-5-30,1.72027972,3.426573427,2.681118881,2.827972028,3.827972028,4,2.872027972,0,1.151748252,1.578321678,0,2.955944056,2.445454545,2.853146853,1.548251748,1.27972028,0,3.598601399,1.548251748,3.3,3.827972028,3.273426573,2.872027972,4
2016-5-30,1.723276723,3.425574426,2.678821179,2.827672328,3.827672328,4,2.872327672,0,1.149050949,1.574625375,0,2.955344655,2.446753247,2.851148851,1.550949051,1.276723277,0,3.597902098,1.550949051,3.3,3.827672328,3.274425574,2.872327672,4
2016-5-30,1.726273726,3.424575425,2.676523477,2.827372627,3.827372627,4,2.872627373,0,1.146353646,1.570929071,0,2.954745255,2.448051948,2.849150849,1.553646354,1.273726274,0,3.597202797,1.553646354,3.3,3.827372627,3.275424575,2.872627373,4
2016-5-30,1.729270729,3.423576424,2.674225774,2.827072927,3.827072927,4,2.872927073,0,1.143656344,1.567232767,0,2.954145854,2.449350649,2.847152847,1.556343656,1.270729271,0,3.596503497,1.556343656,3.3,3.827072927,3.276423576,2.872927073,4
2016-5-30,1.732267732,3.422577423,2.671928072,2.826773227,3.826773227,4,2.873226773,0,1.140959041,1.563536464,0,2.953546454,2.450649351,2.845154845,1.559040959,1.267732268,0,3.595804196,1.559040959,3.3,3.826773227,3.277422577,2.873226773,4
2016-5-30,1.735264735,3.421578422,2.66963037,2.826473526,3.826473526,4,2.873526474,0,1.138261738,1.55984016,0,2.952947053,2.451948052,2.843156843,1.561738262,1.264735265,0,3.595104895,1.561738262,3.3,3.826473526,3.278421578,2.873526474,4
2016-5-30,1.738261738,3.420579421,2.667332667,2.826173826,3.826173826,4,2.873826174,0,1.135564436,1.556143856,0,2.952347652,2.453246753,2.841158841,1.564435564,1.261738262,0,3.594405594,1.564435564,3.3,3.826173826,3.279420579,2.873826174,4
2016-5-30,1.741258741,3.41958042,2.665034965,2.825874126,3.825874126,4,2.874125874,0,1.132867133,1.552447552,0,2.951748252,2.454545455,2.839160839,1.567132867,1.258741259,0,3.593706294,1.567132867,3.3,3.825874126,3.28041958,2.874125874,4
2016-5-30,1.744255744,3.418581419,2.662737263,2.825574426,3.825574426,4,2.874425574,0,1.13016983,1.548751249,0,2.951148851,2.455844156,2.837162837,1.56983017,1.255744256,0,3.593006993,1.56983017,3.3,3.825574426,3.281418581,2.874425574,4
2016-5-30,1.747252747,3.417582418,2.66043956,2.825274725,3.825274725,4,2.874725275,0,1.127472527,1.545054945,0,2.950549451,2.457142857,2.835164835,1.572527473,1.252747253,0,3.592307692,1.572527473,3.3,3.825274725,3.282417582,2.874725275,4
2016-5-30,1.75024975,3.416583417,2.658141858,2.824975025,3.824975025,4,2.875024975,0,1.124775225,1.541358641,0,2.94995005,2.458441558,2.833166833,1.575224775,1.24975025,0,3.591608392,1.575224775,3.3,3.824975025,3.283416583,2.875024975,4
2016-5-30,1.753246753,3.415584416,2.655844156,2.824675325,3.824675325,4,2.875324675,0,1.122077922,1.537662338,0,2.949350649,2.45974026,2.831168831,1.577922078,1.246753247,0,3.590909091,1.577922078,3.3,3.824675325,3.284415584,2.875324675,4
2016-5-30,1.756243756,3.414585415,2.653546454,2.824375624,3.824375624,4,2.875624376,0,1.119380619,1.533966034,0,2.948751249,2.461038961,2.829170829,1.580619381,1.243756244,0,3.59020979,1.580619381,3.3,3.824375624,3.285414585,2.875624376,4
2016-5-30,1.759240759,3.413586414,2.651248751,2.824075924,3.824075924,4,2.875924076,0,1.116683317,1.53026973,0,2.948151848,2.462337662,2.827172827,1.583316683,1.240759241,0,3.58951049,1.583316683,3.3,3.824075924,3.286413586,2.875924076,4
2016-5-30,1.762237762,3.412587413,2.648951049,2.823776224,3.823776224,4,2.876223776,0,1.113986014,1.526573427,0,2.947552448,2.463636364,2.825174825,1.586013986,1.237762238,0,3.588811189,1.586013986,3.3,3.823776224,3.287412587,2.876223776,4
2016-5-30,1.765234765,3.411588412,2.646653347,2.823476523,3.823476523,4,2.876523477,0,1.111288711,1.522877123,0,2.946953047,2.464935065,2.823176823,1.588711289,1.234765235,0,3.588111888,1.588711289,3.3,3.823476523,3.288411588,2.876523477,4
2016-5-30,1.768231768,3.410589411,2.644355644,2.823176823,3.823176823,4,2.876823177,0,1.108591409,1.519180819,0,2.946353646,2.466233766,2.821178821,1.591408591,1.231768232,0,3.587412587,1.591408591,3.3,3.823176823,3.289410589,2.876823177,4
2016-5-30,1.771228771,3.40959041,2.642057942,2.822877123,3.822877123,4,2.877122877,0,1.105894106,1.515484515,0,2.945754246,2.467532468,2.819180819,1.594105894,1.228771229,0,3.586713287,1.594105894,3.3,3.822877123,3.29040959,2.877122877,4
2016-5-30,1.774225774,3.408591409,2.63976024,2.822577423,3.822577423,4,2.877422577,0,1.103196803,1.511788212,0,2.945154845,2.468831169,2.817182817,1.596803197,1.225774226,0,3.586013986,1.596803197,3.3,3.822577423,3.291408591,2.877422577,4
2016-5-30,1.777222777,3.407592408,2.637462537,2.822277722,3.822277722,4,2.877722278,0,1.1004995,1.508091908,0,2.944555445,2.47012987,2.815184815,1.5995005,1.222777223,0,3.585314685,1.5995005,3.3,3.822277722,3.292407592,2.877722278,4
2016-5-30,1.78021978,3.406593407,2.635164835,2.821978022,3.821978022,4,2.878021978,0,1.097802198,1.504395604,0,2.943956044,2.471428571,2.813186813,1.602197802,1.21978022,0,3.584615385,1.602197802,3.3,3.821978022,3.293406593,2.878021978,4
2016-5-30,1.783216783,3.405594406,2.632867133,2.821678322,3.821678322,4,2.878321678,0,1.095104895,1.500699301,0,2.943356643,2.472727273,2.811188811,1.604895105,1.216783217,0,3.583916084,1.604895105,3.3,3.821678322,3.294405594,2.878321678,4
2016-5-30,1.786213786,3.404595405,2.630569431,2.821378621,3.821378621,4,2.878621379,0,1.092407592,1.497002997,0,2.942757243,2.474025974,2.809190809,1.607592408,1.213786214,0,3.583216783,1.607592408,3.3,3.821378621,3.295404595,2.878621379,4
2016-5-30,1.789210789,3.403596404,2.628271728,2.821078921,3.821078921,4,2.878921079,0,1.08971029,1.493306693,0,2.942157842,2.475324675,2.807192807,1.61028971,1.210789211,0,3.582517483,1.61028971,3.3,3.821078921,3.296403596,2.878921079,4
2016-5-30,1.792207792,3.402597403,2.625974026,2.820779221,3.820779221,4,2.879220779,0,1.087012987,1.48961039,0,2.941558442,2.476623377,2.805194805,1.612987013,1.207792208,0,3.581818182,1.612987013,3.3,3.820779221,3.297402597,2.879220779,4
2016-5-30,1.795204795,3.401598402,2.623676324,2.82047952,3.82047952,4,2.87952048,0,1.084315684,1.485914086,0,2.940959041,2.477922078,2.803196803,1.615684316,1.204795205,0,3.581118881,1.615684316,3.3,3.82047952,3.298401598,2.87952048,4
2016-5-30,1.798201798,3.400599401,2.621378621,2.82017982,3.82017982,4,2.87982018,0,1.081618382,1.482217782,0,2.94035964,2.479220779,2.801198801,1.618381618,1.201798202,0,3.58041958,1.618381618,3.3,3.82017982,3.299400599,2.87982018,4
2016-5-30,1.801198801,3.3996004,2.619080919,2.81988012,3.81988012,4,2.88011988,0,1.078921079,1.478521479,0,2.93976024,2.480519481,2.799200799,1.621078921,1.198801199,0,3.57972028,1.621078921,3.3,3.81988012,3.3003996,2.88011988,4
2016-5-30,1.804195804,3.398601399,2.616783217,2.81958042,3.81958042,4,2.88041958,0,1.076223776,1.474825175,0,2.939160839,2.481818182,2.797202797,1.623776224,1.195804196,0,3.579020979,1.623776224,3.3,3.81958042,3.301398601,2.88041958,4
2016-5-30,1.807192807,3.397602398,2.614485514,2.819280719,3.819280719,4,2.880719281,0,1.073526474,1.471128871,0,2.938561439,2.483116883,2.795204795,1.626473526,1.192807193,0,3.578321678,1.626473526,3.3,3.819280719,3.302397602,2.880719281,4
2016-5-30,1.81018981,3.396603397,2.612187812,2.818981019,3.818981019,4,2.881018981,0,1.070829171,1.467432567,0,2.937962038,2.484415584,2.793206793,1.629170829,1.18981019,0,3.577622378,1.629170829,3.3,3.818981019,3.303396603,2.881018981,4
2016-5-30,1.813186813,3.395604396,2.60989011,2.818681319,3.818681319,4,2.881318681,0,1.068131868,1.463736264,0,2.937362637,2.485714286,2.791208791,1.631868132,1.186813187,0,3.576923077,1.631868132,3.3,3.818681319,3.304395604,2.881318681,4
2016-5-30,1.816183816,3.394605395,2.607592408,2.818381618,3.818381618,4,2.881618382,0,1.065434565,1.46003996,0,2.936763237,2.487012987,2.789210789,1.634565435,1.183816184,0,3.576223776,1.634565435,3.3,3.818381618,3.305394605,2.881618382,4
2016-5-30,1.819180819,3.393606394,2.605294705,2.818081918,3.818081918,4,2.881918082,0,1.062737263,1.456343656,0,2.936163836,2.488311688,2.787212787,1.637262737,1.180819181,0,3.575524476,1.637262737,3.3,3.818081918,3.306393606,2.881918082,4
2016-5-30,1.822177822,3.392607393,2.602997003,2.817782218,3.817782218,4,2.882217782,0,1.06003996,1.452647353,0,2.935564436,2.48961039,2.785214785,1.63996004,1.177822178,0,3.574825175,1.63996004,3.3,3.817782218,3.307392607,2.882217782,4
2016-5-30,1.825174825,3.391608392,2.600699301,2.817482517,3.817482517,4,2.882517483,0,1.057342657,1.448951049,0,2.934965035,2.490909091,2.783216783,1.642657343,1.174825175,0,3.574125874,1.642657343,3.3,3.817482517,3.308391608,2.882517483,4
2016-5-30,1.828171828,3.390609391,2.598401598,2.817182817,3.817182817,4,2.882817183,0,1.054645355,1.445254745,0,2.934365634,2.492207792,2.781218781,1.645354645,1.171828172,0,3.573426573,1.645354645,3.3,3.817182817,3.309390609,2.882817183,4
2016-5-30,1.831168831,3.38961039,2.596103896,2.816883117,3.816883117,4,2.883116883,0,1.051948052,1.441558442,0,2.933766234,2.493506494,2.779220779,1.648051948,1.168831169,0,3.572727273,1.648051948,3.3,3.816883117,3.31038961,2.883116883,4
2016-5-30,1.834165834,3.388611389,2.593806194,2.816583417,3.816583417,4,2.883416583,0,1.049250749,1.437862138,0,2.933166833,2.494805195,2.777222777,1.650749251,1.165834166,0,3.572027972,1.650749251,3.3,3.816583417,3.311388611,2.883416583,4
2016-5-30,1.837162837,3.387612388,2.591508492,2.816283716,3.816283716,4,2.883716284,0,1.046553447,1.434165834,0,2.932567433,2.496103896,2.775224775,1.653446553,1.162837163,0,3.571328671,1.653446553,3.3,3.816283716,3.312387612,2.883716284,4
2016-5-30,1.84015984,3.386613387,2.589210789,2.815984016,3.815984016,4,2.884015984,0,1.043856144,1.43046953,0,2.931968032,2.497402597,2.773226773,1.656143856,1.15984016,0,3.570629371,1.656143856,3.3,3.815984016,3.313386613,2.884015984,4
2016-5-30,1.843156843,3.385614386,2.586913087,2.815684316,3.815684316,4,2.884315684,0,1.041158841,1.426773227,0,2.931368631,2.498701299,2.771228771,1.658841159,1.156843157,0,3.56993007,1.658841159,3.3,3.815684316,3.314385614,2.884315684,4
2016-5-30,1.846153846,3.384615385,2.584615385,2.815384615,3.815384615,4,2.884615385,0,1.038461538,1.423076923,0,2.930769231,2.5,2.769230769,1.661538462,1.153846154,0,3.569230769,1.661538462,3.3,3.815384615,3.315384615,2.884615385,4
2016-5-30,1.849150849,3.383616384,2.582317682,2.815084915,3.815084915,4,2.884915085,0,1.035764236,1.419380619,0,2.93016983,2.501298701,2.767232767,1.664235764,1.150849151,0,3.568531469,1.664235764,3.3,3.815084915,3.316383616,2.884915085,4
2016-5-30,1.852147852,3.382617383,2.58001998,2.814785215,3.814785215,4,2.885214785,0,1.033066933,1.415684316,0,2.92957043,2.502597403,2.765234765,1.666933067,1.147852148,0,3.567832168,1.666933067,3.3,3.814785215,3.317382617,2.885214785,4
2016-5-30,1.855144855,3.381618382,2.577722278,2.814485514,3.814485514,4,2.885514486,0,1.03036963,1.411988012,0,2.928971029,2.503896104,2.763236763,1.66963037,1.144855145,0,3.567132867,1.66963037,3.3,3.814485514,3.318381618,2.885514486,4
2016-5-30,1.858141858,3.380619381,2.575424575,2.814185814,3.814185814,4,2.885814186,0,1.027672328,1.408291708,0,2.928371628,2.505194805,2.761238761,1.672327672,1.141858142,0,3.566433566,1.672327672,3.3,3.814185814,3.319380619,2.885814186,4
2016-5-30,1.861138861,3.37962038,2.573126873,2.813886114,3.813886114,4,2.886113886,0,1.024975025,1.404595405,0,2.927772228,2.506493506,2.759240759,1.675024975,1.138861139,0,3.565734266,1.675024975,3.3,3.813886114,3.32037962,2.886113886,4
2016-5-30,1.864135864,3.378621379,2.570829171,2.813586414,3.813586414,4,2.886413586,0,1.022277722,1.400899101,0,2.927172827,2.507792208,2.757242757,1.677722278,1.135864136,0,3.565034965,1.677722278,3.3,3.813586414,3.321378621,2.886413586,4
2016-5-30,1.867132867,3.377622378,2.568531469,2.813286713,3.813286713,4,2.886713287,0,1.01958042,1.397202797,0,2.926573427,2.509090909,2.755244755,1.68041958,1.132867133,0,3.564335664,1.68041958,3.3,3.813286713,3.322377622,2.886713287,4
2016-5-30,1.87012987,3.376623377,2.566233766,2.812987013,3.812987013,4,2.887012987,0,1.016883117,1.393506494,0,2.925974026,2.51038961,2.753246753,1.683116883,1.12987013,0,3.563636364,1.683116883,3.3,3.812987013,3.323376623,2.887012987,4
2016-5-30,1.873126873,3.375624376,2.563936064,2.812687313,3.812687313,4,2.887312687,0,1.014185814,1.38981019,0,2.925374625,2.511688312,2.751248751,1.685814186,1.126873127,0,3.562937063,1.685814186,3.3,3.812687313,3.324375624,2.887312687,4
2016-5-30,1.876123876,3.374625375,2.561638362,2.812387612,3.812387612,4,2.887612388,0,1.011488511,1.386113886,0,2.924775225,2.512987013,2.749250749,1.688511489,1.123876124,0,3.562237762,1.688511489,3.3,3.812387612,3.325374625,2.887612388,4
2016-5-30,1.879120879,3.373626374,2.559340659,2.812087912,3.812087912,4,2.887912088,0,1.008791209,1.382417582,0,2.924175824,2.514285714,2.747252747,1.691208791,1.120879121,0,3.561538462,1.691208791,3.3,3.812087912,3.326373626,2.887912088,4
2016-5-30,1.882117882,3.372627373,2.557042957,2.811788212,3.811788212,4,2.888211788,0,1.006093906,1.378721279,0,2.923576424,2.515584416,2.745254745,1.693906094,1.117882118,0,3.560839161,1.693906094,3.3,3.811788212,3.327372627,2.888211788,4
2016-5-30,1.885114885,3.371628372,2.554745255,2.811488511,3.811488511,4,2.888511489,0,1.003396603,1.375024975,0,2.922977023,2.516883117,2.743256743,1.696603397,1.114885115,0,3.56013986,1.696603397,3.3,3.811488511,3.328371628,2.888511489,4
2016-5-30,1.888111888,3.370629371,2.552447552,2.811188811,3.811188811,4,2.888811189,0,1.000699301,1.371328671,0,2.922377622,2.518181818,2.741258741,1.699300699,1.111888112,0,3.559440559,1.699300699,3.3,3.811188811,3.329370629,2.888811189,4
2016-5-30,1.891108891,3.36963037,2.55014985,2.810889111,3.810889111,4,2.889110889,0,0.998001998,1.367632368,0,2.921778222,2.519480519,2.739260739,1.701998002,1.108891109,0,3.558741259,1.701998002,3.3,3.810889111,3.33036963,2.889110889,4
2016-5-30,1.894105894,3.368631369,2.547852148,2.810589411,3.810589411,4,2.889410589,0,0.9953046953,1.363936064,0,2.921178821,2.520779221,2.737262737,1.704695305,1.105894106,0,3.558041958,1.704695305,3.3,3.810589411,3.331368631,2.889410589,4
2016-5-30,1.897102897,3.367632368,2.545554446,2.81028971,3.81028971,4,2.88971029,0,0.9926073926,1.36023976,0,2.920579421,2.522077922,2.735264735,1.707392607,1.102897103,0,3.557342657,1.707392607,3.3,3.81028971,3.332367632,2.88971029,4
2016-5-30,1.9000999,3.366633367,2.543256743,2.80999001,3.80999001,4,2.89000999,0,0.9899100899,1.356543457,0,2.91998002,2.523376623,2.733266733,1.71008991,1.0999001,0,3.556643357,1.71008991,3.3,3.80999001,3.333366633,2.89000999,4
